timestamps,values
2019/08/27 11:03:00,0.412109090909091
2019/08/27 11:14:00,0.5528818181818181
2019/08/27 11:25:00,0.613
2019/08/27 11:36:00,0.5241727272727273
2019/08/27 11:47:00,0.4752999999999999
2019/08/27 11:58:00,0.6375545454545454
2019/08/27 12:09:00,0.46031818181818185
2019/08/27 12:20:00,0.5267545454545455
2019/08/27 12:31:00,0.5217363636363637
2019/08/27 12:42:00,0.4650181818181818
2019/08/27 12:53:00,0.4836
2019/08/27 13:04:00,0.5653818181818182
2019/08/27 13:15:00,0.656018181818182
2019/08/27 13:26:00,0.6143181818181818
2019/08/27 13:37:00,0.4921545454545454
2019/08/27 13:48:00,0.38775454545454535
2019/08/27 13:59:00,0.5924272727272727
2019/08/27 14:10:00,0.6132545454545455
2019/08/27 14:21:00,0.6247636363636363
2019/08/27 14:32:00,0.5025181818181818
2019/08/27 14:43:00,0.6597727272727272
2019/08/27 14:54:00,0.4845272727272727
2019/08/27 15:05:00,0.5338454545454545
2019/08/27 15:16:00,0.46590000000000004
2019/08/27 15:27:00,0.6143727272727272
2019/08/27 15:38:00,0.5740272727272727
2019/08/27 15:49:00,0.6001
2019/08/27 16:00:00,0.551109090909091
2019/08/27 16:11:00,0.4619090909090909
2019/08/27 16:22:00,0.4731181818181819
2019/08/27 16:33:00,0.4543727272727274
2019/08/27 16:44:00,0.36364545454545455
2019/08/27 16:55:00,0.49320909090909093
2019/08/27 17:06:00,0.6150181818181818
2019/08/27 17:17:00,0.5997545454545454
2019/08/27 17:28:00,0.5199
2019/08/27 17:39:00,0.37870000000000004
2019/08/27 17:50:00,0.5347090909090908
2019/08/27 18:01:00,0.4428909090909091
2019/08/27 18:12:00,0.328963636363636
