timestamps,values
2019/03/31 06:36:00,5.88
2019/03/31 06:39:00,4.773833333333333
2019/03/31 06:42:00,6.428366666666666
2019/03/31 06:45:00,6.274466666666666
2019/03/31 06:48:00,4.872733333333334
2019/03/31 06:51:00,8.1611
2019/03/31 06:54:00,5.272766666666667
2019/03/31 06:57:00,4.8055666666666665
2019/03/31 07:00:00,8.421666666666667
2019/03/31 07:03:00,4.799300000000001
2019/03/31 07:06:00,4.657233333333333
2019/03/31 07:09:00,5.1127666666666665
2019/03/31 07:12:00,5.1758
2019/03/31 07:15:00,7.961500000000001
2019/03/31 07:18:00,5.2911
2019/03/31 07:21:00,4.8449
2019/03/31 07:24:00,8.805566666666666
2019/03/31 07:27:00,4.706933333333333
2019/03/31 07:30:00,6.062
2019/03/31 07:33:00,6.863933333333333
2019/03/31 07:36:00,4.267733333333333
2019/03/31 07:39:00,7.9821333333333335
2019/03/31 07:42:00,5.072433333333334
2019/03/31 07:45:00,5.446566666666667
2019/03/31 07:48:00,8.338666666666667
2019/03/31 07:51:00,5.264433333333333
2019/03/31 07:54:00,6.287733333333333
2019/03/31 07:57:00,6.8678
2019/03/31 08:00:00,4.726633333333333
2019/03/31 08:03:00,8.107866666666666
2019/03/31 08:06:00,5.2256
2019/03/31 08:09:00,4.890633333333334
2019/03/31 08:12:00,4.281633333333334
2019/03/31 08:15:00,8.3522
2019/03/31 08:18:00,4.733333333333333
2019/03/31 08:21:00,7.6115666666666675
2019/03/31 08:24:00,6.393866666666667
2019/03/31 08:27:00,4.859633333333334
2019/03/31 08:30:00,7.9753
2019/03/31 08:33:00,4.801233333333333
2019/03/31 08:36:00,6.425999999999999
2019/03/31 08:39:00,6.159400000000001
2019/03/31 08:42:00,4.343766666666666
2019/03/31 08:45:00,8.304433333333334
2019/03/31 08:48:00,4.770333333333333
2019/03/31 08:51:00,6.704866666666668
2019/03/31 08:54:00,6.533633333333333
2019/03/31 08:57:00,5.151766666666666
2019/03/31 09:00:00,7.251533333333334
2019/03/31 09:03:00,5.8790000000000004
2019/03/31 09:06:00,5.2998666666666665
2019/03/31 09:09:00,5.1917
2019/03/31 09:12:00,4.896066666666667
2019/03/31 09:15:00,7.8175333333333334
2019/03/31 09:18:00,4.961
2019/03/31 09:21:00,7.023333333333333
2019/03/31 09:24:00,6.177766666666666
2019/03/31 09:27:00,4.667233333333333
2019/03/31 09:30:00,8.413366666666667
2019/03/31 09:33:00,4.493333333333333
2019/03/31 09:36:00,4.9311
2019/03/31 09:39:00,7.965
2019/03/31 09:42:00,4.457766666666667
2019/03/31 09:45:00,6.918333333333334
2019/03/31 09:48:00,6.0839
2019/03/31 09:51:00,5.056100000000001
2019/03/31 09:54:00,8.098333333333334
2019/03/31 09:57:00,5.585033333333333
2019/03/31 10:00:00,4.684433333333334
2019/03/31 10:03:00,8.2128
2019/03/31 10:06:00,4.4878
2019/03/31 10:09:00,3.5005333333333333
2019/03/31 10:12:00,5.145
2019/03/31 10:15:00,5.327233333333333
2019/03/31 10:18:00,7.420566666666666
2019/03/31 10:21:00,4.955533333333333
2019/03/31 10:24:00,4.843333333333333
2019/03/31 10:27:00,8.028866666666667
2019/03/31 10:30:00,4.959433333333333
2019/03/31 10:33:00,8.0689
2019/03/31 10:36:00,4.9039
2019/03/31 10:39:00,5.084966666666666
2019/03/31 10:42:00,7.591666666666666
2019/03/31 10:45:00,4.7500333333333336
2019/03/31 10:48:00,5.2172
2019/03/31 10:51:00,8.1011
2019/03/31 10:54:00,4.694466666666666
2019/03/31 10:57:00,7.7672333333333325
2019/03/31 11:00:00,4.670533333333333
2019/03/31 11:03:00,5.005
2019/03/31 11:06:00,4.569966666666667
2019/03/31 11:09:00,5.0122333333333335
2019/03/31 11:12:00,3.7394333333333334
2019/03/31 11:15:00,3.5972333333333333
2019/03/31 11:18:00,3.6328000000000003
2019/03/31 11:21:00,3.6005666666666667
2019/03/31 11:24:00,3.4855666666666665
2019/03/31 11:27:00,3.6449999999999998
2019/03/31 11:30:00,3.4594666666666667
2019/03/31 11:33:00,3.5366666666666668
2019/03/31 11:36:00,3.4766333333333332
2019/03/31 11:39:00,3.4905666666666668
2019/03/31 11:42:00,3.650566666666667
2019/03/31 11:45:00,3.5477666666666667
2019/03/31 11:48:00,3.5505666666666666
2019/03/31 11:51:00,3.545
2019/03/31 11:54:00,3.5394333333333332
2019/03/31 11:57:00,3.7544333333333333
2019/03/31 12:00:00,3.6177666666666666
2019/03/31 12:03:00,3.58
2019/03/31 12:06:00,3.59
2019/03/31 12:09:00,3.8983333333333334
2019/03/31 12:12:00,3.7755333333333334
2019/03/31 12:15:00,3.705
2019/03/31 12:18:00,3.5788666666666666
2019/03/31 12:21:00,3.5889
2019/03/31 12:24:00,3.53
2019/03/31 12:27:00,3.6822333333333335
2019/03/31 12:30:00,3.505
2019/03/31 12:33:00,3.5199999999999998
2019/03/31 12:36:00,3.5566333333333333
2019/03/31 12:39:00,3.5311000000000001
2019/03/31 12:42:00,3.6621999999999997
2019/03/31 12:45:00,3.4972333333333332
2019/03/31 12:48:00,3.5489
2019/03/31 12:51:00,3.5111
2019/03/31 12:54:00,3.4655666666666667
2019/03/31 12:57:00,3.6138666666666666
2019/03/31 13:00:00,3.5538999999999998
2019/03/31 13:03:00,3.5172333333333334
2019/03/31 13:06:00,3.5972333333333333
2019/03/31 13:09:00,3.4611333333333334
2019/03/31 13:12:00,3.7544333333333333
2019/03/31 13:15:00,3.6999666666666666
2019/03/31 13:18:00,3.5589000000000002
2019/03/31 13:21:00,3.5416666666666667
2019/03/31 13:24:00,3.7827666666666666
2019/03/31 13:27:00,3.5777666666666665
2019/03/31 13:30:00,3.5833333333333333
2019/03/31 13:33:00,3.4933333333333334
2019/03/31 13:36:00,3.5055333333333334
2019/03/31 13:39:00,3.6322333333333334
2019/03/31 13:42:00,3.6616666666666664
2019/03/31 13:45:00,3.6205333333333334
2019/03/31 13:48:00,3.5405333333333333
2019/03/31 13:51:00,3.489466666666667
2019/03/31 13:54:00,3.4555666666666667
2019/03/31 13:57:00,3.6027666666666667
2019/03/31 14:00:00,3.5494333333333332
2019/03/31 14:03:00,3.4866333333333335
2019/03/31 14:06:00,3.5572333333333332
2019/03/31 14:09:00,3.4661333333333333
2019/03/31 14:12:00,3.79
2019/03/31 14:15:00,3.7355333333333334
2019/03/31 14:18:00,3.5805333333333333
2019/03/31 14:21:00,3.5555666666666665
2019/03/31 14:24:00,3.4416666666666667
2019/03/31 14:27:00,3.6616666666666664
2019/03/31 14:30:00,3.5672333333333335
2019/03/31 14:33:00,3.5022
2019/03/31 14:36:00,3.9394333333333336
2019/03/31 14:39:00,3.5117
2019/03/31 14:42:00,3.6461
2019/03/31 14:45:00,3.5472
2019/03/31 14:48:00,3.4972333333333332
2019/03/31 14:51:00,3.6105666666666665
2019/03/31 14:54:00,3.4844333333333333
2019/03/31 14:57:00,3.6228
2019/03/31 15:00:00,3.5811333333333335
2019/03/31 15:03:00,3.5538999999999998
2019/03/31 15:06:00,3.5516666666666667
2019/03/31 15:09:00,3.5422
2019/03/31 15:12:00,3.7489
2019/03/31 15:15:00,3.7222333333333335
2019/03/31 15:18:00,3.6077666666666666
2019/03/31 15:21:00,3.5488
2019/03/31 15:24:00,3.4948666666666668
2019/03/31 15:27:00,3.5916666666666668
2019/03/31 15:30:00,3.5728
2019/03/31 15:33:00,3.6561000000000001
2019/03/31 15:36:00,3.5688666666666666
2019/03/31 15:39:00,3.5272333333333332
2019/03/31 15:42:00,3.6494333333333333
2019/03/31 15:45:00,3.5338666666666667
2019/03/31 15:48:00,3.8177666666666665
2019/03/31 15:51:00,3.5644666666666665
2019/03/31 15:54:00,3.4461333333333333
2019/03/31 15:57:00,3.6255666666666668
2019/03/31 16:00:00,3.5255666666666665
2019/03/31 16:03:00,3.8099999999999998
2019/03/31 16:06:00,4.639466666666666
2019/03/31 16:09:00,3.5589000000000002
2019/03/31 16:12:00,3.6438999999999997
2019/03/31 16:15:00,3.6499999999999997
2019/03/31 16:18:00,3.4383333333333332
2019/03/31 16:21:00,3.4761
2019/03/31 16:24:00,3.4733333333333334
2019/03/31 16:27:00,3.5094666666666665
2019/03/31 16:30:00,3.4566666666666668
2019/03/31 16:33:00,3.58
2019/03/31 16:36:00,3.5005333333333333
2019/03/31 16:39:00,3.4216666666666669
2019/03/31 16:42:00,3.4961000000000002
2019/03/31 16:45:00,3.7266666666666666
2019/03/31 16:48:00,3.4572
2019/03/31 16:51:00,3.4983333333333333
2019/03/31 16:54:00,3.4766666666666666
2019/03/31 16:57:00,3.5083333333333335
2019/03/31 17:00:00,3.4516666666666669
2019/03/31 17:03:00,3.5672333333333335
2019/03/31 17:06:00,3.6133333333333333
2019/03/31 17:09:00,3.6499666666666666
2019/03/31 17:12:00,3.6727999999999998
2019/03/31 17:15:00,3.4694666666666667
2019/03/31 17:18:00,3.5122333333333333
2019/03/31 17:21:00,3.5016666666666667
2019/03/31 17:24:00,3.3995333333333333
2019/03/31 17:27:00,3.54
2019/03/31 17:30:00,3.4772333333333334
2019/03/31 17:33:00,3.4322333333333332
2019/03/31 17:36:00,3.5905666666666667
2019/03/31 17:39:00,3.4761
2019/03/31 17:42:00,3.6227666666666665
2019/03/31 17:45:00,3.4688999999999999
2019/03/31 17:48:00,3.4994666666666667
2019/03/31 17:51:00,3.4877666666666667
2019/03/31 17:54:00,3.4255333333333333
2019/03/31 17:57:00,3.5383333333333333
2019/03/31 18:00:00,3.5077666666666667
2019/03/31 18:03:00,3.5255
2019/03/31 18:06:00,3.6322333333333334
2019/03/31 18:09:00,3.5044666666666666
2019/03/31 18:12:00,3.9544333333333332
2019/03/31 18:15:00,3.5794333333333335
2019/03/31 18:18:00,3.5689
2019/03/31 18:21:00,3.5355333333333334
2019/03/31 18:24:00,3.5039
2019/03/31 18:27:00,3.5155333333333332
2019/03/31 18:30:00,3.5222333333333333
2019/03/31 18:33:00,3.4827666666666666
2019/03/31 18:36:00,3.5466666666666669
2019/03/31 18:39:00,3.474433333333333
2019/03/31 18:42:00,3.5572333333333332
2019/03/31 18:45:00,3.4822333333333333
2019/03/31 18:48:00,3.5144333333333335
2019/03/31 18:51:00,3.5288666666666666
2019/03/31 18:54:00,3.4322333333333332
2019/03/31 18:57:00,3.5316666666666665
2019/03/31 19:00:00,3.515
2019/03/31 19:03:00,3.4828
2019/03/31 19:06:00,3.6311333333333333
2019/03/31 19:09:00,3.53
2019/03/31 19:12:00,3.6634
2019/03/31 19:15:00,3.5438999999999998
2019/03/31 19:18:00,3.5577666666666667
2019/03/31 19:21:00,3.5622333333333334
2019/03/31 19:24:00,3.4622333333333335
2019/03/31 19:27:00,3.5111
2019/03/31 19:30:00,3.4344333333333334
2019/03/31 19:33:00,3.4405333333333334
2019/03/31 19:36:00,3.4761
2019/03/31 19:39:00,3.8088666666666666
2019/03/31 19:42:00,3.5277666666666665
2019/03/31 19:45:00,3.4872333333333334
2019/03/31 19:48:00,3.4255666666666666
2019/03/31 19:51:00,3.5010999999999999
2019/03/31 19:54:00,3.4249999999999998
2019/03/31 19:57:00,3.4911
2019/03/31 20:00:00,3.4455666666666669
2019/03/31 20:03:00,3.485
2019/03/31 20:06:00,3.5805333333333333
2019/03/31 20:09:00,3.6016333333333332
2019/03/31 20:12:00,3.6166999999999998
2019/03/31 20:15:00,3.5666666666666667
2019/03/31 20:18:00,3.5977666666666668
2019/03/31 20:21:00,3.5122333333333333
2019/03/31 20:24:00,3.4616666666666667
2019/03/31 20:27:00,3.5361
2019/03/31 20:30:00,3.4327666666666665
2019/03/31 20:33:00,3.4633333333333336
2019/03/31 20:36:00,3.4789
2019/03/31 20:39:00,3.5688666666666666
2019/03/31 20:42:00,3.6027666666666667
2019/03/31 20:45:00,3.4850333333333332
2019/03/31 20:48:00,3.5100333333333333
2019/03/31 20:51:00,3.5088666666666668
2019/03/31 20:54:00,3.4327666666666667
2019/03/31 20:57:00,3.51
2019/03/31 21:00:00,3.4649999999999999
2019/03/31 21:03:00,3.4765
2019/03/31 21:06:00,3.8288666666666666
2019/03/31 21:09:00,3.6661000000000001
2019/03/31 21:12:00,3.6694333333333333
2019/03/31 21:15:00,3.4872333333333334
2019/03/31 21:18:00,3.4955666666666667
2019/03/31 21:21:00,3.4138666666666666
2019/03/31 21:24:00,3.3616666666666666
2019/03/31 21:27:00,3.4299999999999997
2019/03/31 21:30:00,3.4117
2019/03/31 21:33:00,3.367233333333333
2019/03/31 21:36:00,3.4061000000000001
2019/03/31 21:39:00,3.5666666666666667
2019/03/31 21:42:00,3.6344666666666665
2019/03/31 21:45:00,3.3777666666666668
2019/03/31 21:48:00,3.3916666666666668
2019/03/31 21:51:00,3.4161333333333335
2019/03/31 21:54:00,3.3588666666666667
2019/03/31 21:57:00,3.3955333333333335
2019/03/31 22:00:00,3.4122333333333332
2019/03/31 22:03:00,3.3944333333333334
2019/03/31 22:06:00,3.3950000000000002
2019/03/31 22:09:00,3.4255666666666666
2019/03/31 22:12:00,6.031666666666666
2019/03/31 22:15:00,6.019466666666666
2019/03/31 22:18:00,2.1027666666666667
2019/03/31 22:21:00,2.0499666666666667
2019/03/31 22:24:00,2.5255666666666667
2019/03/31 22:27:00,2.949966666666666
2019/03/31 22:30:00,2.4744333333333333
2019/03/31 22:33:00,2.2583333333333333
2019/03/31 22:36:00,7.093333333333334
2019/03/31 22:39:00,6.935566666666667
2019/03/31 22:42:00,12.8498
2019/03/31 22:45:00,6.718333333333334
2019/03/31 22:48:00,7.043333333333333
2019/03/31 22:51:00,6.262833333333333
2019/03/31 22:54:00,6.418333333333334
2019/03/31 22:57:00,6.5211
2019/03/31 23:00:00,6.8732999999999995
2019/03/31 23:03:00,7.0178666666666665
2019/03/31 23:06:00,8.657200000000001
2019/03/31 23:09:00,8.737166666666667
2019/03/31 23:12:00,6.699433333333334
2019/03/31 23:15:00,8.875
2019/03/31 23:18:00,11.769433333333334
2019/03/31 23:21:00,7.760000000000001
2019/03/31 23:24:00,7.0539
2019/03/31 23:27:00,6.885533333333332
2019/03/31 23:30:00,7.2839
2019/03/31 23:33:00,9.153233333333333
2019/03/31 23:36:00,11.199466666666666
2019/03/31 23:39:00,9.504933333333334
2019/03/31 23:42:00,7.736666666666667
2019/03/31 23:45:00,7.432766666666667
2019/03/31 23:48:00,7.595600000000001
2019/03/31 23:51:00,7.052466666666667
2019/03/31 23:54:00,7.0302
2019/03/31 23:57:00,8.1372
2019/04/01 14:36:00,9.370533333333332
2019/04/01 14:37:00,6.918333333333334
2019/04/01 14:38:00,7.190566666666668
2019/04/01 14:39:00,6.6072
2019/04/01 14:40:00,6.84
2019/04/01 14:41:00,11.984533333333333
2019/04/01 14:42:00,3.5511333333333335
2019/04/01 14:43:00,3.7822333333333333
2019/04/01 14:44:00,3.6791
2019/04/01 14:45:00,3.9881
2019/04/01 14:46:00,2.4285666666666668
2019/04/01 14:47:00,3.4211
2019/04/01 14:48:00,3.3839666666666666
2019/04/01 14:49:00,3.4517
2019/04/01 14:50:00,3.5244333333333333
2019/04/01 14:51:00,3.5405333333333333
2019/04/01 14:52:00,3.4533333333333334
2019/04/01 14:53:00,3.4755666666666667
2019/04/01 14:54:00,3.4444333333333332
2019/04/01 14:55:00,3.4575333333333333
2019/04/01 14:56:00,3.5061999999999998
2019/04/01 14:57:00,3.4065999999999999
2019/04/01 14:58:00,3.4344999999999999
2019/04/01 14:59:00,3.4065999999999999
2019/04/01 15:00:00,3.4418666666666669
2019/04/01 15:01:00,3.4244333333333332
2019/04/01 15:02:00,3.6033333333333335
2019/04/01 15:03:00,3.5955333333333332
2019/04/01 15:04:00,3.5922333333333334
2019/04/01 15:05:00,3.7033333333333331
2019/04/01 15:06:00,3.7144666666666666
2019/04/01 15:07:00,3.3821999999999999
2019/04/01 15:08:00,3.4216666666666669
2019/04/01 15:09:00,3.3855666666666666
2019/04/01 15:10:00,3.4794333333333334
2019/04/01 15:11:00,3.3966666666666667
2019/04/01 15:12:00,3.4677666666666667
2019/04/01 15:13:00,3.4544333333333332
2019/04/01 15:14:00,3.3544333333333334
2019/04/01 15:15:00,3.3888666666666667
2019/04/01 15:16:00,3.4155333333333333
2019/04/01 15:17:00,3.4111
2019/04/01 15:18:00,3.405
2019/04/01 15:19:00,3.4444666666666668
2019/04/01 15:20:00,3.4594333333333334
2019/04/01 15:21:00,3.3655666666666668
2019/04/01 15:22:00,3.6599666666666666
2019/04/01 15:23:00,3.6033333333333333
2019/04/01 15:24:00,3.5933666666666666
2019/04/01 15:25:00,3.5016666666666667
2019/04/01 15:26:00,3.4544333333333332
2019/04/01 15:27:00,3.4066666666666665
2019/04/01 15:28:00,3.4505333333333332
2019/04/01 15:29:00,3.4316666666666666
2019/04/01 15:30:00,3.4578
2019/04/01 15:31:00,3.4644333333333333
2019/04/01 15:32:00,3.4939
2019/04/01 15:33:00,3.4255333333333333
2019/04/01 15:34:00,3.405
2019/04/01 15:35:00,3.4188666666666665
2019/04/01 15:36:00,3.4516333333333336
2019/04/01 15:37:00,3.4072000000000002
2019/04/01 15:38:00,3.3783333333333332
2019/04/01 15:39:00,3.4116666666666664
2019/04/01 15:40:00,3.4627666666666668
2019/04/01 15:41:00,3.4122000000000001
2019/04/01 15:42:00,3.8967
2019/04/01 15:43:00,3.555
2019/04/01 15:44:00,3.5961
2019/04/01 15:45:00,3.5566666666666666
2019/04/01 15:46:00,3.4611333333333334
2019/04/01 15:47:00,3.3872
2019/04/01 15:48:00,3.3727666666666665
2019/04/01 15:49:00,3.4355666666666664
2019/04/01 15:50:00,3.4422333333333333
2019/04/01 15:51:00,3.4839
2019/04/01 15:52:00,3.3783333333333332
2019/04/01 15:53:00,3.5161333333333333
2019/04/01 15:54:00,3.3694333333333333
2019/04/01 15:55:00,3.4021
2019/04/01 15:56:00,3.4983333333333333
2019/04/01 15:57:00,3.3866666666666667
2019/04/01 15:58:00,3.4066666666666665
2019/04/01 15:59:00,3.3733333333333333
2019/04/01 16:00:00,3.4499666666666666
2019/04/01 16:01:00,3.4039
2019/04/01 16:02:00,3.545
2019/04/01 16:03:00,3.7327666666666666
2019/04/01 16:04:00,3.5289000000000001
2019/04/01 16:05:00,3.5461
2019/04/01 16:06:00,3.4539000000000002
2019/04/01 16:07:00,3.7394333333333332
2019/04/01 16:08:00,3.6033333333333333
2019/04/01 16:09:00,3.3905666666666667
2019/04/01 16:10:00,3.4889000000000001
2019/04/01 16:11:00,3.4299666666666664
2019/04/01 16:12:00,3.4283000000000001
2019/04/01 16:13:00,3.5172333333333334
2019/04/01 16:14:00,3.3716666666666668
2019/04/01 16:15:00,3.4155666666666666
2019/04/01 16:16:00,3.5016666666666667
